session_id,customer_id,started_at,duration_seconds,end_reason,device_type
sess_00004130,cust_002687,2026-03-04 18:29:39,16,no_activity,mobile
sess_00004131,,2026-03-04 09:40:05,714,no_activity,mobile
sess_00004132,,2026-03-04 15:54:47,207,no_activity,mobile
sess_00004133,,2026-03-04 11:45:25,2437,timeout,mobile
sess_00004134,cust_002410,2026-03-04 17:25:35,244,no_activity,mobile
sess_00004135,,2026-03-04 17:47:36,362,no_activity,desktop
sess_00004136,cust_000067,2026-03-04 13:51:40,122,no_activity,mobile
sess_00004137,,2026-03-04 12:57:02,443,no_activity,desktop
sess_00004138,,2026-03-04 13:08:35,265,timeout,mobile
sess_00004139,,2026-03-04 15:38:30,6,no_activity,mobile
sess_00004140,cust_000844,2026-03-04 15:59:33,690,timeout,mobile
sess_00004141,cust_002816,2026-03-04 20:58:50,20,no_activity,desktop
sess_00004142,cust_000872,2026-03-04 18:53:45,190,no_activity,desktop
sess_00004143,,2026-03-04 15:03:58,8,no_activity,tablet
sess_00004144,cust_002534,2026-03-04 05:57:28,123,no_activity,desktop
sess_00004145,,2026-03-04 10:08:33,22,no_activity,mobile
sess_00004146,cust_000662,2026-03-04 19:43:48,580,no_activity,tablet
sess_00004147,cust_002579,2026-03-04 13:50:39,110,timeout,desktop
sess_00004148,cust_000144,2026-03-04 13:14:16,147,timeout,mobile
sess_00004149,,2026-03-04 14:23:19,4,no_activity,mobile
sess_00004150,cust_000335,2026-03-04 15:38:49,458,no_activity,mobile
sess_00004151,cust_001019,2026-03-04 21:32:30,124,no_activity,desktop
sess_00004152,,2026-03-04 09:23:10,115,no_activity,mobile
sess_00004153,cust_002461,2026-03-04 09:31:58,1127,no_activity,desktop
sess_00004154,,2026-03-04 01:59:49,265,no_activity,desktop
sess_00004155,,2026-03-04 10:45:16,401,no_activity,mobile
sess_00004156,,2026-03-04 09:25:35,1853,timeout,desktop
sess_00004157,cust_001707,2026-03-04 21:05:51,236,no_activity,mobile
sess_00004158,,2026-03-04 14:02:44,644,no_activity,desktop
sess_00004159,cust_002579,2026-03-04 04:59:23,268,no_activity,mobile
sess_00004160,cust_001488,2026-03-04 11:30:40,591,timeout,desktop
sess_00004161,cust_000633,2026-03-04 12:41:45,205,no_activity,desktop
sess_00004162,,2026-03-04 20:37:52,614,logout,tablet
sess_00004163,,2026-03-04 11:08:44,21,no_activity,desktop
sess_00004164,,2026-03-04 09:40:22,672,no_activity,desktop
sess_00004165,cust_001146,2026-03-04 18:30:55,387,no_activity,mobile
sess_00004166,,2026-03-04 20:12:11,503,logout,desktop
sess_00004167,,2026-03-04 16:01:20,20,no_activity,mobile
sess_00004168,,2026-03-04 12:45:20,12,no_activity,desktop
sess_00004169,cust_000177,2026-03-04 18:09:49,1714,no_activity,mobile
sess_00004170,cust_002953,2026-03-04 13:27:16,325,no_activity,desktop
sess_00004171,cust_001425,2026-03-04 07:57:41,22,no_activity,mobile
sess_00004172,cust_000626,2026-03-04 08:28:31,281,timeout,desktop
sess_00004173,cust_000205,2026-03-04 12:57:41,1671,no_activity,mobile
sess_00004174,,2026-03-04 07:56:39,236,no_activity,desktop
sess_00004175,cust_002577,2026-03-05 13:27:13,15,no_activity,mobile
sess_00004176,,2026-03-05 18:56:46,25,no_activity,desktop
sess_00004177,cust_000405,2026-03-05 15:38:28,979,no_activity,desktop
sess_00004178,,2026-03-05 15:21:34,2019,timeout,desktop
sess_00004179,cust_001940,2026-03-05 15:00:13,344,no_activity,desktop
sess_00004180,,2026-03-05 11:49:05,387,timeout,desktop
sess_00004181,cust_001273,2026-03-05 20:51:03,78,no_activity,mobile
sess_00004182,,2026-03-05 13:37:44,1033,timeout,mobile
sess_00004183,,2026-03-05 13:13:06,196,no_activity,mobile
sess_00004184,cust_001627,2026-03-05 12:23:15,387,no_activity,desktop
sess_00004185,,2026-03-05 12:17:47,1146,no_activity,desktop
sess_00004186,,2026-03-05 11:49:42,518,logout,desktop
sess_00004187,cust_001104,2026-03-05 06:50:12,957,logout,mobile
sess_00004188,cust_002598,2026-03-05 15:30:31,872,logout,desktop
sess_00004189,,2026-03-05 17:09:46,1422,no_activity,desktop
sess_00004190,cust_001812,2026-03-05 19:46:47,20,no_activity,mobile
sess_00004191,cust_000840,2026-03-05 14:27:25,6,no_activity,mobile
sess_00004192,,2026-03-05 14:18:20,973,no_activity,mobile
sess_00004193,cust_001502,2026-03-05 15:26:02,420,no_activity,desktop
sess_00004194,,2026-03-05 20:18:49,1464,logout,tablet
sess_00004195,,2026-03-05 17:18:20,438,timeout,desktop
sess_00004196,,2026-03-05 16:12:45,13,no_activity,desktop
sess_00004197,cust_002232,2026-03-05 17:41:13,547,no_activity,desktop
sess_00004198,,2026-03-05 16:24:12,1061,no_activity,desktop
sess_00004199,cust_000834,2026-03-05 15:33:35,2419,no_activity,desktop
sess_00004200,,2026-03-05 08:06:06,822,no_activity,mobile
sess_00004201,,2026-03-05 11:16:17,184,no_activity,desktop
sess_00004202,,2026-03-05 21:28:55,734,no_activity,mobile
sess_00004203,cust_001996,2026-03-05 10:04:37,17,no_activity,mobile
sess_00004204,cust_000690,2026-03-05 12:30:32,369,no_activity,desktop
sess_00004205,cust_002440,2026-03-05 20:26:23,25,no_activity,desktop
sess_00004206,,2026-03-05 18:52:59,2,no_activity,desktop
sess_00004207,,2026-03-05 05:53:17,3,no_activity,desktop
sess_00004208,,2026-03-05 13:09:02,260,timeout,desktop
sess_00004209,,2026-03-05 19:37:15,373,no_activity,desktop
sess_00004210,cust_000720,2026-03-05 00:00:47,234,no_activity,mobile
sess_00004211,,2026-03-05 12:22:07,1004,timeout,desktop
sess_00004212,,2026-03-05 08:27:54,590,no_activity,mobile
sess_00004213,,2026-03-05 06:40:44,646,no_activity,desktop
sess_00004214,cust_000055,2026-03-05 13:34:49,395,no_activity,desktop
sess_00004215,cust_001606,2026-03-05 19:22:45,274,no_activity,desktop
sess_00004216,,2026-03-05 22:46:23,841,no_activity,desktop
sess_00004217,cust_002123,2026-03-05 10:09:28,706,timeout,desktop
sess_00004218,cust_001279,2026-03-05 09:23:16,17,no_activity,desktop
sess_00004219,cust_002904,2026-03-05 18:27:59,726,no_activity,mobile
sess_00004220,,2026-03-05 07:43:27,16,no_activity,mobile
sess_00004221,,2026-03-05 07:35:53,111,no_activity,mobile
sess_00004222,cust_001540,2026-03-05 13:35:55,191,no_activity,desktop
sess_00004223,,2026-03-05 19:41:21,45,timeout,desktop
sess_00004224,,2026-03-05 13:59:43,1069,no_activity,mobile
sess_00004225,cust_002889,2026-03-05 19:42:18,21,no_activity,tablet
sess_00004226,cust_000809,2026-03-05 18:23:30,826,no_activity,desktop
sess_00004227,,2026-03-05 11:01:43,118,logout,mobile
sess_00004228,cust_001206,2026-03-05 21:26:11,288,no_activity,desktop
sess_00004229,,2026-03-05 10:27:29,286,no_activity,desktop
sess_00004230,,2026-03-05 19:30:22,1347,no_activity,desktop
sess_00004231,,2026-03-05 18:27:01,610,timeout,mobile
sess_00004232,,2026-03-05 13:12:26,5,no_activity,desktop
sess_00004233,,2026-03-05 19:28:45,445,no_activity,mobile
sess_00004234,cust_002519,2026-03-05 19:10:33,1815,no_activity,mobile
sess_00004235,,2026-03-05 10:36:25,303,no_activity,desktop
sess_00004236,,2026-03-05 18:11:25,286,no_activity,desktop
sess_00004237,cust_002710,2026-03-05 11:17:51,528,no_activity,desktop
sess_00004238,,2026-03-05 16:00:03,671,no_activity,tablet
sess_00004239,cust_001718,2026-03-05 15:58:38,915,no_activity,mobile
sess_00004240,cust_001082,2026-03-05 12:16:56,13,no_activity,mobile
sess_00004241,,2026-03-05 09:36:37,1440,timeout,mobile
sess_00004242,cust_002204,2026-03-05 08:31:52,600,no_activity,mobile
sess_00004243,,2026-03-05 18:05:51,1411,no_activity,desktop
sess_00004244,cust_001300,2026-03-05 18:22:51,242,logout,mobile
sess_00004245,,2026-03-05 11:50:28,245,no_activity,mobile
sess_00004246,cust_000506,2026-03-06 17:33:58,109,timeout,desktop
sess_00004247,,2026-03-06 09:27:08,439,logout,desktop
sess_00004248,,2026-03-06 13:28:08,8,no_activity,desktop
sess_00004249,,2026-03-06 14:44:42,105,no_activity,desktop
sess_00004250,cust_000130,2026-03-06 07:18:00,312,timeout,mobile
sess_00004251,cust_001043,2026-03-06 12:42:09,1436,no_activity,desktop
sess_00004252,,2026-03-06 17:10:07,433,no_activity,desktop
sess_00004253,,2026-03-06 16:46:44,489,no_activity,desktop
sess_00004254,,2026-03-06 19:15:33,1583,no_activity,desktop
sess_00004255,,2026-03-06 13:04:07,65,no_activity,mobile
sess_00004256,cust_002068,2026-03-06 18:40:44,236,no_activity,mobile
sess_00004257,cust_000499,2026-03-06 07:57:55,361,no_activity,desktop
sess_00004258,cust_001744,2026-03-06 13:46:45,2657,no_activity,desktop
sess_00004259,cust_002206,2026-03-06 20:54:03,548,no_activity,mobile
sess_00004260,,2026-03-06 18:20:56,605,no_activity,desktop
sess_00004261,,2026-03-06 12:14:17,195,no_activity,desktop
sess_00004262,cust_002624,2026-03-06 14:00:44,645,no_activity,desktop
sess_00004263,,2026-03-06 21:58:40,430,no_activity,mobile
sess_00004264,,2026-03-06 18:15:32,512,no_activity,desktop
sess_00004265,,2026-03-06 18:45:42,339,no_activity,mobile
sess_00004266,cust_002566,2026-03-06 15:56:12,946,timeout,mobile
sess_00004267,cust_000224,2026-03-06 12:31:22,13,no_activity,tablet
sess_00004268,,2026-03-06 11:01:00,771,no_activity,desktop
sess_00004269,cust_002919,2026-03-06 22:36:46,19,no_activity,mobile
sess_00004270,cust_001042,2026-03-06 00:58:28,1358,no_activity,mobile
sess_00004271,,2026-03-06 17:20:58,703,no_activity,tablet
sess_00004272,,2026-03-06 08:20:23,6,no_activity,desktop
sess_00004273,cust_002554,2026-03-06 17:00:01,941,logout,tablet
sess_00004274,,2026-03-06 15:49:25,1063,no_activity,desktop
sess_00004275,cust_000791,2026-03-06 13:12:33,89,timeout,mobile
sess_00004276,cust_001302,2026-03-06 09:53:06,416,timeout,mobile
sess_00004277,,2026-03-06 11:35:47,475,no_activity,mobile
sess_00004278,cust_001470,2026-03-06 17:31:18,1408,no_activity,mobile
sess_00004279,cust_000184,2026-03-06 00:36:28,16,no_activity,desktop
sess_00004280,,2026-03-06 06:09:41,257,no_activity,desktop
sess_00004281,,2026-03-06 15:14:53,28,no_activity,desktop
sess_00004282,cust_002230,2026-03-06 15:35:07,589,no_activity,mobile
sess_00004283,,2026-03-06 19:52:03,413,timeout,desktop
sess_00004284,cust_002865,2026-03-06 07:13:10,170,no_activity,tablet
sess_00004285,,2026-03-06 12:47:19,138,no_activity,mobile
sess_00004286,cust_001048,2026-03-06 08:39:34,585,no_activity,mobile
sess_00004287,,2026-03-06 15:17:19,633,no_activity,tablet
sess_00004288,,2026-03-06 12:57:17,824,no_activity,mobile
sess_00004289,cust_000100,2026-03-06 17:20:35,246,no_activity,desktop
sess_00004290,,2026-03-06 18:13:05,223,no_activity,desktop
sess_00004291,cust_000019,2026-03-06 15:19:17,708,no_activity,desktop
sess_00004292,,2026-03-06 06:10:50,113,no_activity,desktop
sess_00004293,cust_002475,2026-03-06 07:47:15,553,no_activity,mobile
sess_00004294,,2026-03-06 17:02:01,1527,no_activity,desktop
sess_00004295,cust_000988,2026-03-06 07:05:29,15,no_activity,mobile
sess_00004296,,2026-03-06 23:45:34,531,no_activity,desktop
sess_00004297,cust_000381,2026-03-06 19:29:32,193,no_activity,tablet
sess_00004298,cust_000265,2026-03-06 13:21:03,483,no_activity,mobile
sess_00004299,cust_002165,2026-03-06 07:59:37,953,timeout,mobile
sess_00004300,cust_001519,2026-03-06 13:08:12,842,no_activity,desktop
sess_00004301,,2026-03-06 20:00:12,1021,no_activity,mobile
sess_00004302,cust_000081,2026-03-06 12:33:04,145,no_activity,desktop
sess_00004303,,2026-03-06 14:10:06,333,no_activity,mobile
sess_00004304,cust_002510,2026-03-06 18:52:23,457,no_activity,mobile
sess_00004305,,2026-03-06 10:26:51,51,no_activity,mobile
sess_00004306,cust_001353,2026-03-06 10:07:19,834,no_activity,desktop
sess_00004307,,2026-03-06 16:47:58,38,no_activity,desktop
sess_00004308,,2026-03-06 16:07:34,688,no_activity,desktop
sess_00004309,cust_000886,2026-03-06 10:17:42,14,no_activity,mobile
sess_00004310,,2026-03-06 10:13:14,168,no_activity,desktop
sess_00004311,cust_000259,2026-03-06 15:31:19,427,timeout,desktop
sess_00004312,,2026-03-06 18:39:48,2032,no_activity,mobile
sess_00004313,cust_001246,2026-03-06 19:40:43,1561,no_activity,mobile
sess_00004314,,2026-03-06 21:03:07,153,no_activity,desktop
sess_00004315,cust_000968,2026-03-06 20:10:25,28,no_activity,desktop
sess_00004316,cust_000911,2026-03-06 14:49:26,15,no_activity,desktop
sess_00004317,,2026-03-06 16:14:24,635,logout,desktop
sess_00004318,,2026-03-06 16:18:47,596,no_activity,desktop
sess_00004319,cust_002348,2026-03-06 14:55:02,20,no_activity,desktop
sess_00004320,,2026-03-06 06:56:10,1895,timeout,mobile
sess_00004321,cust_001056,2026-03-06 14:53:01,163,no_activity,desktop
sess_00004322,,2026-03-06 16:29:48,285,no_activity,mobile
sess_00004323,cust_000372,2026-03-06 22:56:55,289,timeout,desktop
sess_00004324,cust_002279,2026-03-06 17:01:01,7,no_activity,mobile
sess_00004325,,2026-03-06 21:00:39,79,no_activity,desktop
sess_00004326,,2026-03-06 10:21:58,528,no_activity,mobile
sess_00004327,,2026-03-06 09:14:24,480,no_activity,mobile
sess_00004328,,2026-03-06 07:45:42,3088,no_activity,desktop
sess_00004329,cust_000195,2026-03-06 11:36:19,1143,no_activity,mobile
sess_00004330,,2026-03-07 18:59:14,279,no_activity,desktop
sess_00004331,,2026-03-07 14:12:23,347,no_activity,mobile
sess_00004332,,2026-03-07 14:09:21,2375,no_activity,desktop
sess_00004333,cust_001526,2026-03-07 15:52:45,577,no_activity,desktop
sess_00004334,cust_000301,2026-03-07 15:42:04,637,no_activity,desktop
sess_00004335,cust_002098,2026-03-07 15:49:24,266,no_activity,desktop
sess_00004336,,2026-03-07 00:12:12,396,logout,tablet
sess_00004337,cust_002511,2026-03-07 09:26:23,20,no_activity,desktop
sess_00004338,cust_002645,2026-03-07 19:42:20,1191,no_activity,desktop
sess_00004339,cust_001351,2026-03-07 11:14:31,192,no_activity,desktop
sess_00004340,cust_002201,2026-03-07 10:40:23,9,no_activity,desktop
sess_00004341,,2026-03-07 20:44:07,7200,no_activity,desktop
sess_00004342,,2026-03-07 12:13:12,78,logout,mobile
sess_00004343,cust_002652,2026-03-07 10:47:58,13,no_activity,desktop
sess_00004344,,2026-03-07 08:10:20,331,no_activity,mobile
sess_00004345,cust_002680,2026-03-07 01:57:03,355,no_activity,mobile
sess_00004346,cust_002388,2026-03-07 19:57:09,1303,no_activity,desktop
sess_00004347,cust_002580,2026-03-07 11:36:07,71,no_activity,mobile
sess_00004348,cust_002743,2026-03-07 13:33:56,719,no_activity,mobile
sess_00004349,cust_001457,2026-03-07 18:38:51,1806,no_activity,desktop
sess_00004350,,2026-03-07 20:55:00,297,timeout,desktop
sess_00004351,,2026-03-07 10:18:51,489,no_activity,mobile
sess_00004352,cust_002082,2026-03-07 16:45:33,27,no_activity,desktop
sess_00004353,cust_000818,2026-03-07 19:25:59,690,timeout,desktop
sess_00004354,cust_001444,2026-03-07 03:16:04,9,no_activity,mobile
sess_00004355,,2026-03-07 15:55:53,258,no_activity,mobile
sess_00004356,,2026-03-07 19:12:00,699,logout,mobile
sess_00004357,cust_001241,2026-03-07 13:18:33,9,no_activity,desktop
sess_00004358,cust_001753,2026-03-07 22:51:13,295,no_activity,desktop
sess_00004359,cust_002682,2026-03-07 19:29:56,849,no_activity,desktop
sess_00004360,,2026-03-07 18:31:46,665,no_activity,desktop
sess_00004361,,2026-03-07 09:20:28,1024,no_activity,tablet
sess_00004362,,2026-03-07 16:23:54,331,no_activity,mobile
sess_00004363,,2026-03-07 21:33:35,22,no_activity,mobile
sess_00004364,cust_000630,2026-03-07 18:58:20,993,timeout,desktop
sess_00004365,,2026-03-07 16:12:21,17,no_activity,mobile
sess_00004366,,2026-03-07 14:21:24,352,no_activity,mobile
sess_00004367,cust_002449,2026-03-07 08:06:54,292,logout,mobile
sess_00004368,cust_000870,2026-03-07 17:00:29,275,timeout,desktop
sess_00004369,,2026-03-07 23:14:48,306,logout,desktop
sess_00004370,cust_002176,2026-03-07 18:16:05,8,no_activity,mobile
sess_00004371,,2026-03-07 19:10:56,391,no_activity,mobile
sess_00004372,cust_001801,2026-03-07 08:09:38,10,no_activity,desktop
sess_00004373,,2026-03-07 11:25:17,1234,no_activity,mobile
sess_00004374,cust_002017,2026-03-07 20:06:40,387,no_activity,mobile
sess_00004375,cust_002099,2026-03-07 20:01:26,1641,no_activity,desktop
sess_00004376,cust_001803,2026-03-07 11:05:23,478,no_activity,mobile
sess_00004377,,2026-03-07 10:32:22,83,no_activity,desktop
sess_00004378,,2026-03-07 13:17:23,179,no_activity,desktop
sess_00004379,,2026-03-07 18:35:32,2252,no_activity,mobile
sess_00004380,cust_002117,2026-03-07 10:36:47,1282,no_activity,desktop
sess_00004381,cust_002431,2026-03-07 19:13:47,2145,no_activity,desktop
sess_00004382,,2026-03-07 12:01:33,1069,no_activity,mobile
sess_00004383,,2026-03-07 19:12:06,2995,no_activity,desktop
sess_00004384,cust_000078,2026-03-07 13:30:42,29,no_activity,mobile
sess_00004385,cust_001132,2026-03-07 15:54:42,11,no_activity,desktop
sess_00004386,,2026-03-07 19:49:32,174,no_activity,desktop
sess_00004387,,2026-03-07 15:03:25,377,no_activity,desktop
sess_00004388,cust_002200,2026-03-07 12:03:37,270,timeout,desktop
sess_00004389,cust_001530,2026-03-07 12:00:03,614,no_activity,desktop
sess_00004390,cust_002165,2026-03-07 09:55:36,226,no_activity,mobile
sess_00004391,cust_002684,2026-03-07 08:22:28,242,no_activity,mobile
sess_00004392,cust_002650,2026-03-07 19:47:25,178,no_activity,desktop
sess_00004393,,2026-03-07 18:08:48,82,logout,mobile
sess_00004394,cust_002579,2026-03-07 15:59:07,2020,timeout,desktop
sess_00004395,cust_002894,2026-03-07 11:53:35,245,no_activity,desktop
sess_00004396,,2026-03-07 18:16:40,2504,no_activity,tablet
sess_00004397,cust_000087,2026-03-07 06:26:45,305,no_activity,mobile
sess_00004398,cust_002795,2026-03-07 20:01:31,567,no_activity,tablet
sess_00004399,cust_000113,2026-03-07 15:19:35,516,no_activity,desktop
sess_00004400,,2026-03-08 05:46:46,755,timeout,desktop
sess_00004401,,2026-03-08 03:07:05,413,no_activity,mobile
sess_00004402,cust_002663,2026-03-08 12:54:27,1684,no_activity,desktop
sess_00004403,cust_002496,2026-03-08 12:35:11,24,no_activity,desktop
sess_00004404,,2026-03-08 15:56:52,18,no_activity,desktop
sess_00004405,cust_002510,2026-03-08 17:53:36,62,logout,desktop
sess_00004406,cust_001342,2026-03-08 10:34:13,744,no_activity,desktop
sess_00004407,,2026-03-08 09:29:24,474,no_activity,mobile
sess_00004408,,2026-03-08 21:01:02,26,no_activity,mobile
sess_00004409,,2026-03-08 07:04:09,11,no_activity,desktop
sess_00004410,cust_002388,2026-03-08 19:32:57,625,no_activity,desktop
sess_00004411,,2026-03-08 14:47:51,17,no_activity,desktop
sess_00004412,,2026-03-08 18:59:23,3351,no_activity,desktop
sess_00004413,cust_001035,2026-03-08 08:10:13,274,no_activity,tablet
sess_00004414,cust_002447,2026-03-08 11:43:12,227,no_activity,desktop
sess_00004415,,2026-03-08 19:02:19,1099,no_activity,mobile
sess_00004416,,2026-03-08 14:52:26,597,no_activity,mobile
sess_00004417,cust_000708,2026-03-08 12:33:20,164,logout,mobile
sess_00004418,,2026-03-08 22:30:45,20,no_activity,desktop
sess_00004419,cust_001985,2026-03-08 11:41:40,506,no_activity,desktop
sess_00004420,,2026-03-08 12:06:48,434,no_activity,mobile
sess_00004421,cust_000837,2026-03-08 21:00:56,641,no_activity,mobile
sess_00004422,cust_000642,2026-03-08 17:42:30,20,no_activity,desktop
sess_00004423,,2026-03-08 05:22:31,523,no_activity,mobile
sess_00004424,cust_001621,2026-03-08 21:04:03,820,no_activity,desktop
sess_00004425,,2026-03-08 22:24:49,299,no_activity,desktop
sess_00004426,,2026-03-08 20:11:41,1132,logout,tablet
sess_00004427,,2026-03-08 11:24:45,1927,no_activity,desktop
sess_00004428,,2026-03-08 08:03:30,611,timeout,mobile
sess_00004429,cust_001914,2026-03-08 21:46:57,652,timeout,desktop
sess_00004430,cust_001914,2026-03-08 10:13:17,105,timeout,desktop
sess_00004431,,2026-03-08 18:15:21,473,no_activity,desktop
sess_00004432,cust_000794,2026-03-08 19:04:30,287,timeout,mobile
sess_00004433,,2026-03-08 08:02:53,134,timeout,mobile
sess_00004434,cust_001422,2026-03-08 21:33:13,191,timeout,desktop
sess_00004435,cust_000009,2026-03-08 11:49:07,398,no_activity,desktop
sess_00004436,,2026-03-08 12:22:33,432,no_activity,mobile
sess_00004437,,2026-03-08 06:07:37,69,no_activity,desktop
sess_00004438,cust_002024,2026-03-08 12:22:17,271,no_activity,desktop
